ticker,name,exchange,is_active
TEUFF,BOX SHIPS INC,OTC,Y
TEUM,PARETEUM CORP,NSDQ,Y
TEVA,TEVA PHARM ADR,NYSE,Y
TEWI,TITAN ENERGY WW,OTC,N
TEX,TEREX CORP,NYSE,Y
TEXM,TEXAS MICRO INC,,N
TEXP,TITAN EXPL INC,,N
TEXS,TEXSTAR OIL CP,OTC,N
TEXX,EMPERIAL AMERIC,OTC,N
TEZNY,TERNA RETE ELET,OTC,Y
TFC,TRUIST FINL CP,NYSE,Y
TFCF,TWENTY-FIRST CF,NSDQ,N
TFCFA,TWENTY-FST CF-A,NSDQ,N
TFCO,TUFCO TECH INC,NSDQ,N
TFFP,TFF PHARMACEUT,NSDQ,Y
TFGN,THERMO FIBERGEN,,N
TFINQ,TEAM FINANCIAL,OTC,N
TFM,FRESH MARKET,NSDQ,N
TFONY,TELMEX ADR-CL A,,N
TFRFF,TEFRON LTD,OTC,Y
TFSIQ,THREE-FIVE SYS,,N
TFSL,TFS FINANCIAL,NSDQ,Y
TFSM,24/7 REAL MEDIA,,N
TFX,TELEFLEX INC,NYSE,Y
TG,TREDEGAR CORP,NYSE,Y
TGA,TRANSGLOBE ENGY,NSDQ,Y
TGB,TASEKO MINES LT,NYSE,Y
TGC,TENGASCO INC,NYSE,Y
TGE,TALLGRASS ENRGY,NYSE,N
TGEN,TECOGEN INC,NSDQ,Y
TGET,TARGET THERAPEU,,N
TGGI,TRANS GLOBAL GP,OTC,Y
TGH,TEXTAINER GROUP,NYSE,Y
TGH.,TRIGON HEALTH,,N
TGHI,TOUCHPOINT GRP,OTC,Y
TGI,TRIUMPH GRP INC,NYSE,Y
TGIC,TRIAD GUARANTY,OTC,Y
TGISQ,THOMAS GROUP,OTC,N
TGL,TRIANGLE BCP,,N
TGLO,THEGLOBE.COM,OTCBB,Y
TGLS,TECNOGLASS INC,NSDQ,Y
TGN,TEXAS GENCO HLD,,N
TGN.1,TRIGEN ENERGY,,N
TGNA,TEGNA INC,NYSE,Y
TGNTQ,TELIGENT INC,,N
TGODF,GREEN ORGANIC,OTC,Y
TGP,TEEKAY LNG PTNR,NYSE,Y
TGP.1,GEORGIA-PAC TMB,,N
TGRPQ,TELEGROUP INC,,N
TGRVF,TIAN GE INTERAC,OTC,Y
TGS,TRANSPORTADORA,NYSE,Y
TGSI,TRANS GLOBL SVS,,N
TGT,TARGET CORP,NYSE,Y
TGTX,TG THERAPEUTICS,NSDQ,Y
TGX,THERAGENICS CP,TSX,N
TGY,TREMISIS ENERGY,,N
TH,TARGET HOSPITLY,NSDQ,Y
TH.,TITAN HOLDINGS,,N
THBR,THUNDER BRG ACQ,NSDQ,Y
THC,TENET HEALTH,NYSE,Y
THCA,TUSCAN HOLDINGS,NSDQ,Y
THCB,TUSCAN HOLDINGS,NSDQ,Y
THCG,THCG INC,,N
THCX.,THE HOCKEY COMP,,N
THDOQ,3DO COMPANY,,N
THE,TODCO-CL A,,N
THEGQ,TWEETER HOME EN,OTC,N
THER.,THERASENSE INC,,N
THFF,FIRST FINL-IND,NSDQ,Y
THG,HANOVER INSURAN,NYSE,Y
THI,TIM HORTONS INC,NYSE,N
THI.,THERMO INSTRMNT,,N
THIR,THIRD FINL CORP,,N
THKLY,T H K CO LTD,OTC,Y
THKY,THACKERAY CORP,,N
THLEY,THOMSON CSF ADR,,N
THM,INTL TOWER HILL,NYSE,Y
THMD,THERMADYNE HLDG,,N
THMG,THUNDER MTN GLD,OTCBB,Y
THMO,THERMOGENESIS,NSDQ,Y
THMRQ,THORNBURG MTG,,N
THN.1,THERMORETEC CRP,,N
THNKQ,THINKENGINE NET,OTC,N
THNS,THINSPACE TECH,OTC,N
THO,THOR INDS INC,NYSE,Y
THOM,THOMPSON PBE,,N
THOR,SYNTHORX INC,NSDQ,N
THOR.,THORATEC CORP,,N
THP,THERMO POWER,,N
THQIQ,THQ INC,OTC,N
THR,THERMON GROUP,NYSE,Y
THRA,THERMA-MED INC,OTC,Y
THRD,TF FINL CORP,NSDQ,N
THRM,GENTHERM INC,NSDQ,Y
THRSF,THUNDERBIRD RST,OTC,Y
THRT,THERATECH INC,,N
THS,TREEHOUSE FOODS,NYSE,Y
THS.,THERMOSPECTRA,,N
THST,TRUETT-HURST,OTC,Y
THTI,THT HEAT TRANSF,OTC,Y
THTL,THISTLE GP HLDG,,N
THTX,THERATECHNOLGS,NSDQ,Y
THTX.,THERATX INC,,N
THVB,THOMASVILLE BCS,OTC,Y
THVW,THERMO VIEW IND,OTC,N
THX,HOUSTON EXPL CO,,N
THY.,TRANS HOSPITALS,,N
TIAIY,TELECOM ITAL-A,OTC,Y
TIBB,TIB FINANCIAL,,N
TIBX,TIBCO SOFTWARE,NSDQ,N
TIDE,TIDELAND OIL&GS,OTCBB,Y
TIDE.,TIDE WEST OIL,,N
TIE,TITANIUM METALS,NYSE,N
TIE.1,TIE/COMMUNICTNS,,N
TIER,TIER REIT INC,NYSE,N
TIF,TIFFANY & CO,NYSE,Y
TIG,TIGENIX NV,NSDQ,N
TIG.,TIG HOLDINGS,,N
TIGE,TIGRENT INC,OTC,Y
TIGO,MILLICOM INTL,NSDQ,Y
TIGR,UP FINTECH HLD,NSDQ,Y
TIGR.,TIGER DIRECT,,N
TIGR2,TIGERLOGIC CORP,,N
TII.,THOMAS INDS INC,,N
TIIAY,TELECOM ITA-ADR,OTC,Y
TIII,TII NETWORK TEC,,N
TIKK,TEL-INSTRUMENT,OTC,Y
TIKRF,TIKCRO TECH LTD,OTC,Y
TIL.,TRANS-INDIA ACQ,,N
TILCF,TILL CAPITAL,OTC,Y
TILE,INTERFACE INC A,NSDQ,Y
TIMBZ,US TIMBERLANDS,,N
TIME,TIME INC,NYSE,N
TIMHY,TIM HELLAS TELE,,N
TIN,TEMPLE-INLAND,TSX,N
TINLY,TEIJIN,OTC,Y
TINO,TAMINO MINERALS,OTC,Y
TINTA,TELE-COMM INTL,,N
TIPT,TIPTREE FINL,NSDQ,Y
TISA,TOP IMAGE SYS,NSDQ,N
TISI,TEAM INC,NYSE,Y
TISM,TIS MTGE INV CO,,N
TISUQ,ORCHIDS PAPER,OTC,Y
TISX,TRUSTED INFO SY,,N
TITCY,TITAN CEMENT,OTC,N
TITN,TITAN MACHINERY,NSDQ,Y
TIVO,TIVO CORP,NSDQ,Y
TIVO.,TIVO INC-OLD,,N
TIWIF,TELESYSTEM INTL,,N
TIXC,TIX CORP,OTC,Y
TIXX,TICKETS.COM INC,,N
TJCO,TJ INTL INC,,N
TJX,TJX COS INC NEW,NYSE,Y
TK,TEEKAY CORP,NYSE,Y
TKAGY,TELEKOM AUSTRIA,OTC,Y
TKAMY,THYSSENKRUPP AG,OTC,Y
TKAT,TAKUNG ART LTD,NYSE,Y
TKC,TURKCELL IL-ADR,NYSE,Y
TKCI,KEITH COS INC,,N
TKLC,TEKELEC INC,,N
TKLS,TRUTANKLESS INC,OTC,Y
TKN,THERMOTREX CORP,,N
TKOI,TELKONET INC,OTCBB,Y
TKOMY,TOKIO MARINE HL,OTC,Y
TKPPY,TECHNIP NEW,OTC,N
TKR,TIMKEN CO,NYSE,Y
TKS,TOMKINS PLC ADR,,N
TKTCY,TALK TALK U-ADR,OTC,Y
TKTL,TRACK N TRAIL,,N
TKTM,TICKETMASTER EN,,N
TKTX,TRANSKARYOTIC,,N
TKYMY,TOKUYAMA CORP,OTC,Y
TLAB,TELLABS INC,NSDQ,N
TLADQ,TL ADMIN CORP,,N
TLB,TALBOTS INC,TSX,N
TLC,TAIWAN LIPOSOME,NSDQ,Y
TLC.,LEARNING COMP,,N
TLCM,TELCOM SEMICOND,,N
TLCO,TELECONNECT INC,OTC,Y
TLCP.,TELECORP PCS,,N
TLCR,TALECRIS BIOTHR,,N
TLCT,TELOCITY INC,,N
TLCVF,TLC VISION CORP,OTC,N
TLCX,TOTAL LOGISTICS,,N
TLDAY,TDC A/S,,N
TLDCF,TELEDATA COMM,,N
TLEIY,TELECITY GP-ADR,OTC,N
TLEO,TALEO CORP-A,,N
TLF,TANDY LEATHER,NSDQ,Y
TLGB,TELEGLOBE INTL,,N
TLGD,TOLLGRADE COMM,,N
TLGT,TELIGENT INC,NSDQ,Y
TLI,WESTERN AST CRP,NYSE,Y
TLIO,TELIOS PHARMA,,N
TLK,TELEKOMUNIK-ADR,NYSE,Y
TLKGY,TELKOM S AF-ADR,OTC,Y
TLLEQ,TELETOUCH COMMS,OTC,Y
TLM,TALISMAN ENERGY,NYSE,N
TLMD.,TELEMUNDO GRP-A,,N
TLMR,TALMER BANCORP,NSDQ,N
TLN,TALEN ENERGY CP,NYSE,N
TLND,TALEND SA-ADR,NSDQ,Y
TLNT,TELENETICS CORP,,N
TLOG,TETRALOGIC PHAR,OTC,Y
TLON,TALON THERAPEUT,OTCBB,N
TLP,TRANSMONTN PTNR,NYSE,N
TLPEQ,TELEPLUS WORLD,OTC,N
TLRA,TELARIA INC,NYSE,N
TLRD,TAILORED BRANDS,NYSE,Y
TLRK,TULARIK INC,,N
TLRS,TIMBERLINE RSRC,OTC,Y
TLRY,TILRAY INC,NSDQ,Y
TLSA,TIZIANA LIFE SC,NSDQ,Y
TLSNY,TELIA CO AB,OTC,Y
TLSW,TELESPECTR WRLD,,N
TLSYY,TELSTRA CRP-ADR,OTC,Y
TLTN.,TELTREND INC,,N
TLTXQ,TULTEX CORP,,N
TLTZY,TELE2 AB ADR,OTC,Y
TLVTF,TELVENT GIT SA,,N
TLXB,TRANS-LUX B,,N
TLXLY,TELMEX INTL-ADR,,N
TLXN,TELXON CORP,,N
TLYN,TELYNX INC,,N
TLYS,TILLYS INC,NYSE,Y
TLZ,THERMOLASE CORP,,N
TM,TOYOTA MOTOR CP,NYSE,Y
TM.,TOASTMASTER INC,,N
TMANQ,TODAYS MAN INC,,N
TMARQ,TRICO MARIN-OLD,,N
TMAV,TIMCO AVIATION,,N
TMAX2,TOYMAX INTL INC,,N
TMB,TELEMIG CEL ADR,,N
TMB.,TAMBRANDS,,N
TMBLQ,TUMBLEWEED INC,OTC,N
TMBS,TIMBERLINE SOFT,,N
TMC,TIMES MIRROR -A,,N
TMCI.,TM CENTURY INC,,N
TMCS,TICKETMASTER -B,,N
TMCV,TEMECULA VLY BC,OTCBB,Y
TMD,THERMEDICS INC,,N
TMDI,TITAN MEDICAL,NSDQ,Y
TMDX,TRANSMEDICS GRP,NSDQ,Y
TME,TENCENT MUS-ADR,NYSE,Y
TMED,TRIMEDYNE,OTCBB,Y
TMFZ,TMSF HLDGS INC,,N
TMG.,TRANSMONTAIGNE,,N
TMH,TEAM HEALTH HLD,NYSE,N
TMHC,TAYLOR MORRISON,NYSE,Y
TMICY,TREND MICRO INC,OTC,Y
TMLN,TIMELINE INC,,N
TMM.L,GRUPO TMM -ADR,,N
TMNSF,TEMENOS GROUP,OTC,Y
TMNT,TELEMATE.NET,,N
TMO,THERMO FISHER,NYSE,Y
TMOSQ,TEAM AMER INC,,N
TMP,TOMPKINS FIN CP,NYSE,Y
TMPS,TEMPUS APPL SOL,OTC,Y
TMQ,TRILOGY METALS,NYSE,Y
TMQ.,THERMOQUEST CP,,N
TMR,MERIDIAN RES CP,,N
TMRK,TERREMARK WRLWD,NSDQ,N
TMRK.,TRIMARK HLDGS,,N
TMS,TMS INTL CP-A,NYSE,N
TMS.,TRIMAS CORP,,N
TMSG,TECHNOLOGY MON,OTC,N
TMSR,TMSR HOLDING CO,NSDQ,Y
TMST,TIMKENSTEEL CP,NYSE,Y
TMST1,THOMASTON MILLS,,N
TMST2,THOMASTON MLS B,,N
TMTA,TRANSMETA CP/DE,,N
TMTV,TEAM COMM GRP,,N
TMUS,T-MOBILE US INC,NSDQ,Y
TMWD,TUMBLEWEED COMM,,N
TMX,TELMEX ADR-CL L,TSX,N
TMXIQ,THERMATRIX INC,,N
TMYEQ,TRANSMERIDN EXP,,N
TNABY,TENAGA NASIONAL,OTC,Y
TNAV,TELENAV INC,NSDQ,Y
TNB,THOMAS & BETTS,,N
TNC,TENNANT CO,NYSE,Y
TNCC,TENNESSEE COMRC,OTC,N
TNCR,TENCOR INSTRS,,N
TNCXQ,NETWORK CONNECT,,N
TND,TELENORDEST ADR,,N
TNDM,TANDEM DIABETES,NSDQ,Y
TNE,TELENORTE L ADR,,N
TNET,TRINET GROUP,NYSE,Y
TNFG,TNFG CORP,,N
TNFI,NORTH FACE INC,,N
TNGNQ,TENGION INC,OTC,Y
TNGO,TANGOE INC,OTC,N
TNH,TERRA NITROGEN,NYSE,N
TNI,TRANSACT NETWRK,,N
TNI.1,TRANSCISCO INDS,,N
TNIS,TANISYS TECH,,N
TNIX,TELANETIX INC,OTC,N
TNK,TEEKAY TANKERS,NYSE,Y
TNKY,TN-K ENERGY GRP,OTC,Y
TNLX,TRANS-LUX,OTC,Y
TNM,THOMAS NELSON,,N
TNOLF,TECHNOPRISE LTD,,N
TNOX,TANOX INC,,N
TNP,TSAKOS EGY NAVG,NYSE,Y
TNP.1,TNP ENTERPRISE,,N
TNRA,TENERA INC,,N
TNRK,TNR TECHNICAL,OTCBB,Y
TNS,TNS INC,NYSE,N
TNSB,TNSB GROUP INC,OTC,N
TNSIQ,TRINSIC INC,,N
TNSIZ,TRITON NTWK SYS,,N
TNT.2,AO TATNEFT -ADR,,N
TNTEY,TNT EXPRESS-ADR,OTC,N
TNTRQ,TINTRI INC,OTC,Y
TNTX,T-NETIX INC,,N
TNXP,TONIX PHARMACT,NSDQ,Y
TNXS,TRANSAXIS INC,,N
TOBC,TOWER BANCORP,,N
TOC.,THERMO OPTEK,,N
TOCA,TOCAGEN INC,NSDQ,Y
TOD,TODD SHIPYARDS,,N
TODDA,TODD AO CORP -A,,N
TOELY,TOKYO ELECTRON,OTC,Y
TOFB,TOFUTTI BRANDS,OTC,Y
TOFC,TOWER FINANCIAL,NSDQ,N
TOKM,TOKHEIM CORP,,N
TOL,TOLL BROTHERS,NYSE,Y
TOM,TOMMY HILFIGER,,N
TOMO,TOMOTHERAPY INC,,N
TOMOY,TOM ONLINE-ADR,,N
TONEQ,TIERONE CORP,,N
TONJ,TONGJI HEALTHCR,OTC,Y
TOO,TEEKAY OFFSHORE,NYSE,N
TOOD,THERMWOOD CORP,OTC,Y
TOPCF,TOPCON CORP,OTC,Y
TOPP,TOPPS INC,,N
TOPS,TOP SHIPS INC,NSDQ,Y
TOPZ,TOPAZ RESOURCES,OTC,Y
TORC,RESTORBIO INC,NSDQ,Y
TORM,TOR MINRLS INTL,OTC,Y
TORZ,SUTOR TECH GRP,OTC,N
TOS.,TOSCO CORP,,N
TOSCF,TOSOH CORP,OTC,Y
TOSYY,TOSHIBA CORP,OTC,Y
TOT,TOTAL FINA SA,NYSE,Y
TOTA,TOTTENHAM ACQ,NSDQ,Y
TOTH,TOTH ALUMINUM C,,N
TOTL.,TOTAL RESEARCH,,N
TOUR,TUNIU CORP-ADR,NSDQ,Y
TOUSQ,TOUSA INC,OTC,N
TOWN,TOWNE BANK,NSDQ,Y
TOWR,TOWER INTL INC,NYSE,N
TOWRQ,TOWER AIR INC,,N
TOWTF,TOWER ONE WIRLS,OTC,Y
TOY.,TOYS R US,,N
TPAC,TRANS-PAC AEROS,OTC,Y
TPB,TURNING PT BRND,NYSE,Y
TPC,TUTOR PERINI CP,NYSE,Y
TPC.2,TPC CORP,,N
TPC.3,SUNCOM WIRELESS,,N
TPCA,TROPICANA ENTMT,OTC,Y
TPCA.,TOTAL PHAR CARE,,N
TPCG,TPC GROUP INC,NSDQ,N
TPCO,TRIBUNE PUBLISH,NSDQ,Y
TPCS,TECHPRECISION,OTCBB,Y
TPD,THRIFTY PAYLESS,,N
TPGI,THOMAS PPTYS GP,NYSE,N
TPH,TRI POINTE GRP,NYSE,Y
TPH.,CENTRAL TRANS,,N
TPHS,TRINITY PL HLDG,NYSE,Y
TPIC,TPI COMPOSITES,NSDQ,Y
TPIE,TPI ENTRPRS,,N
TPIY,TIANYIN PHARMAC,OTC,N
TPL,TEXAS PAC LTD,NYSE,Y
TPLMQ,TRIANGLE PETROL,OTC,Y
TPLQ,TPC LIQUIDATION,,N
TPMI,PERSONNEL MGMT,,N
TPN.1,TOTAL PETROL NA,,N
TPNHY,TPN HLDGS PLC,OTC,Y
TPNI,PULSE NETWORK,OTC,Y
TPOA,TRAVEL PORTS AM,,N
TPOSQ,TARPON INDU INC,,N
TPP,TEPPCO PARTNERS,,N
TPPHQ,TAPESTRY PHARMA,,N
TPPPF,TRIPLE P NV,OTC,Y
TPR,TAPESTRY INC,NYSE,Y
TPRE,THIRD PT REINSR,NYSE,Y
TPTH,TRIPATH IMAGING,,N
TPTI,TIPPINGPNT TECH,,N
TPTX,TURNING PT THER,NSDQ,Y
TPUTQ,BARZEL INDUSTRS,,N
TPVG,TRIPLEPOINT VEN,NYSE,Y
TPX,TEMPUR SEALY,NYSE,Y
TPY,TIPPERARY CORP,,N
TPZG,TOPAZ GROUP INC,,N
TQNT,TRIQUINT SEMICO,NSDQ,N
TR,TOOTSIE ROLL,NYSE,Y
TRA,TERRA INDS INC,,N
TRAC,TRACK DATA CORP,OTC,Y
TRAD,TRADESTATION GP,,N
TRAK,DEALERTRACK HLD,NSDQ,N
TRAN,DOW JONES TRAN,INDX,Y
TRAV,INTRAV INC,,N
TRB,TRIBUNE CO,,N
TRBC.,THREE RIVRS BCP,,N
TRBD,TURBODYNE TECH,OTC,Y
TRBN,TRUBION PHARMAC,,N
TRBRQ,TRAILER BRIDGE,,N
TRBS,TEXAS REGL BANC,,N
TRC,TEJON RANCH,NYSE,Y
TRCA,TERCICA INC,,N
TRCB,TWO RIVER BCP,NSDQ,N
TRCDQ,TRICORD SYS INC,,N
TRCH,TORCHLIGHT EGY,NSDQ,Y
TRCI,TECH RESEARCH,,N
TRCK,TRACK GROUP INC,OTC,Y
TRCK.,TRUCK COMPONENT,,N
TRCMY,TRANSCOM WWD -A,OTC,N
TRCO,TRIBUNE MEDIA,NSDQ,N
TRCO.,TRICO PRODUCTS,,N
TRCR,TRANSCEND SVCS,,N
TRDO,INTRADO INC,,N
TRDQ,TRADEQUEST INTL,,N
TRDT.,TRIDENT INTL,,N
TRDXQ,TRIDEX CORP,,N
TRE.2,TREMONT CORP,,N
TREC,TRECORA RESRCS,NYSE,Y
TRED,TREADCO INC,,N
TREE,LENDINGTREE INC,NSDQ,Y
TREE.,DOUBLETREE CORP,,N
TRES2,TREESOURCE INDS,,N
TREV,TREEV INC,,N
TREX,TREX COMPANY,NYSE,Y
TREX.,TRANSNATL RE CP,,N
TRFC,TRAFFIC.COM INC,,N
TRFI,TRANS FINL INC,,N
TRFX.,TRAFFIX INC,,N
TRGA,TREGA BIOSCI,,N
TRGM,TARGETED MEDICL,OTCBB,Y
TRGNY,TRANSGENE SA,,N
TRGP,TARGA RESOURCES,NYSE,Y
TRH,TRANSATLAN HLDG,,N
TRHC,TABULA RASA HLT,NSDQ,Y
TRHF,TRHF CO LTD INC,OTCBB,Y
TRI,THOMSON REUTERS,NYSE,Y
TRI.1,TRINET CP RLTY,,N
TRI.2,TRIAD HOSPITALS,,N
TRIB,TRINITY BIOTECH,NSDQ,Y
TRICY,TRICOM SA ADR,,N
TRIDQ,TRIDENT MICROSY,OTC,N
TRIL,TRILLIUM THERAP,NSDQ,Y
TRIN,THOMSON RTS-ADR,,N
TRIP,TRIPADVISOR INC,NSDQ,Y
TRIP.,TRIANGLE PAC CP,,N
TRIS,TRI-S SECURITY,OTC,N
TRITF,TRI-TECH HOLDNG,OTC,Y
TRIV,TRIVASCULAR TEC,NSDQ,N
TRK,SPEEDWAY MOTORS,NYSE,N
TRKN,TRIKON TECH INC,,N
TRLA2,TRULIA INC,,N
TRLG,TRUE RELIGION,NSDQ,N
TRMAQ,TRICO MARINE SV,,N
TRMB,TRIMBLE INC,NSDQ,Y
TRMD,TORM PLC,NSDQ,Y
TRMD.,TORM A/S-ADR,,N
TRMK,TRUSTMARK CP,NSDQ,Y
TRMPQ,TRUMP ENTERTAIN,,N
TRMT,TREMONT MTGE TR,NSDQ,Y
TRN,TRINITY INDS IN,NYSE,Y
TRNDQ,TREND-LINES -A,,N
TRNE,TRINE ACQ CP-A,NYSE,Y
TRNIQ,TRANS-INDS INC,OTC,N
TRNO,TERRENO REALTY,NYSE,Y
TRNS,TRANSCAT INC,NSDQ,Y
TRNT,TRANSNET CORP,OTC,N
TRNX,TARONIS TECH,NSDQ,Y
TRNZ.,TRINZIC CORP,,N
TRO,TELECNTRO O ADR,,N
TRON.,TRION,,N
TROV,TROVAGENE INC,NSDQ,Y
TROV.,TROVER SOLUTNS,,N
TROW,T ROWE PRICE,NSDQ,Y
TROX,TRONOX HOLDINGS,NYSE,Y
TROZ,TROY GROUP INC,,N
TRP,TC ENERGY CORP,NYSE,Y
TRPS,TRIPOS INC,,N
TRPX,THERAPIX BIOSCI,NSDQ,Y
TRQ,TURQUOISE HILL,NYSE,Y
TRR,TRC COS,NYSE,N
TRRA,TERRA NTWKS-ADR,,N
TRRU,TORCH ENERGY,OTC,N
TRS,TRIMAS CORP,NSDQ,Y
TRSC.,TRIAD SYS,,N
TRSI,T/R SYSTEMS INC,,N
TRSMQ,TRISM INC,,N
TRSN,TRANSNATL IND,,N
TRST,TRUSTCO BK -NY,NSDQ,Y
TRT,TRIO-TECH INTL,NYSE,Y
TRTC,TERRA TECH CORP,OTC,Y
TRTI,TRANSTECH INDUS,OTCBB,Y
TRTN,TRITON INTL LTD,NYSE,Y
TRTX,TPG RE FINANCE,NYSE,Y
TRU,TRANSUNION,NYSE,Y
TRUA,TRIUMPH APPAREL,OTC,Y
TRUE,TRUECAR INC,NSDQ,Y
TRUE.,TRUETIME INC,,N
TRUE2,CENTRUE FIN-OLD,,N
TRUKQ,BUILDERS TRNSP,,N
TRUMY,TERUMO CORP U-A,OTC,Y
TRUP,TRUPANION INC,NSDQ,Y
TRUV,TRUEVISION INC,,N
TRUX,TRUXTON CORP,OTC,Y
TRUX.,DEFLECTA-SHIELD,,N
TRV,TRAVELERS COS,NYSE,Y
TRVG,TRIVAGO NV ADS,NSDQ,Y
TRVI,TREVI THERAPTCS,NSDQ,Y
TRVL,TRAVLANG INC,,N
TRVL.,TRAVEL SVCS INT,,N
TRVN,TREVENA INC,NSDQ,Y
TRVS.,TRAVIS BOATS,,N
TRW,TRW AUTOMTV HLD,NYSE,N
TRW.,TRW INC,,N
TRWH,TWIN RIVER WWD,NYSE,Y
TRX,TANZANIAN GOLD,NYSE,Y
TRXAQ,TRONOX INC-A,,N
TRXBQ,TRONOX INC-B,,N
TRXC,TRANSENTERX INC,NYSE,Y
TRXI,TRX INC,OTC,N
TRXO,COLUMBIN VAL RS,OTC,Y
TRY.B,TRIARC COS CL B,,N
TRYF.,TROY FINL CORP,,N
TRYIY,TORAY,OTC,Y
TRZ,TRIZEC PPTYS,,N
TS,TENARIS SA-ADR,NYSE,Y
TSA,SPORTS AUTH INC,,N
TSA.,SPORTS AUTH-OLD,,N
TSAR,TRISTAR CORP,,N
TSBA,TOUCHSTONE BANK,OTC,Y
TSBK,TIMBERLAND BANC,NSDQ,Y
TSC,TRISTATE CP HLD,NSDQ,Y
TSCC,TECH SOLUTIONS,OTC,Y
TSCDY,TESCO PLC -ADR,OTC,Y
TSCN,TELESCAN INC,,N
TSCO,TRACTOR SUPPLY,NSDQ,Y
TSCPQ,TELSCAPE INTL,,N
TSD,TELESUDESTE ADR,,N
TSE,TRINSEO SA,NYSE,Y
TSEM,TOWER SEMICOND,NSDQ,Y
TSFG,SOUTH FINL GRP,,N
TSG,STARS GROUP INC,NSDQ,Y
TSG.,SABRE HLDG CORP,,N
TSGTY,TSINGTAO BREWRY,OTC,Y
TSH,TECHE HOLDING,ARCA,N
TSICQ,TROPICAL SPORT,,N
TSII,TSI INC -MINN,,N
TSIOF,361 DEGREES INT,OTC,Y
TSIX.,TRANSITION SYS,,N
TSIX2,360NETWORKS INC,,N
TSIXQ,360 GLOBAL WINE,,N
TSL,TRINA SOLAR LTD,NYSE,N
TSLA,TESLA INC,NSDQ,Y
TSLX,TPG SPECIALTY,NYSE,Y
TSM,TAIWAN SEMI-ADR,NYSE,Y
TSMA,TESMA INTL CL-A,,N
TSN,TYSON FOODS  A,NYSE,Y
TSND,TRANSCEND THERA,,N
TSNG,TSENG LABS INC,,N
TSOH,TRI-STATE 1ST,OTC,Y
TSQ,TOWNSQAR MEDIA,NYSE,Y
TSR.1,THERMO SENTRON,,N
TSRC,TECHNISOURCE,,N
TSRE,TRADE ST RESID,NSDQ,N
TSRI,TSR INC,NSDQ,Y
TSRO,TESARO INC,NSDQ,N
TSRX,TRIUS THERAPEUT,NSDQ,N
TSS,TOTAL SYS SVC,NYSE,N
TSSI,TSS INC,OTC,Y
TSSS,TRIPLE S PLASTC,,N
TSSTQ,TESSERACT GROUP,,N
TSSW,TOUCHSTONE SOFT,,N
TST,THESTREET INC,NSDQ,N
TSTA,TURBOSONIC TECH,OTC,N
TSTC,TELESTONE TECH,OTC,N
TSTN.,TURNSTONE SYS,,N
TSTRQ,TERRESTAR CORP,OTC,N
TSTY,TASTY BAKING,,N
TSU,TIM PARTICP-ADR,NYSE,Y
TSXX,TSX CORP,,N
TSY,TRUSTREET PPTYS,,N
TSY.1,TECH-SYM,,N
TSYHY,TRAVELSKY TECH,OTC,Y
TSYS,TELECOMMUN SYS,NSDQ,N
TT,TRANE TECH PLC,NYSE,Y
TT.,TRANE INC,,N
TTC,TORO CO,NYSE,Y
TTCMY,TATA COMMUNICAT,OTC,N
TTD,TRADE DESK INC,NSDQ,Y
TTDKY,TDK CORP-ADS,OTC,Y
TTEC,TTEC HOLDINGS,NSDQ,Y
TTEK,TETRA TECH NEW,NSDQ,Y
TTEL,TRITEL INC,,N
TTEN.,3TEC ENERGY CP,,N
TTES,T-3 ENERGY SVCS,,N
TTG,TUTOGEN MEDICAL,,N
TTGL,TITAN GLBL HLDG,OTC,N
TTGPF,TT ELECTRONICS,OTC,Y
TTGT,TECHTARGET,NSDQ,Y
TTHI,TRANSITN THERAP,NSDQ,N
TTI,TETRA TECH DEL,NYSE,Y
TTI.3,TYCO TOYS,,N
TTII.,TRANSPTN TE-OLD,,N
TTIL,TTI TEAM TELE,,N
TTLA,TARANTELLA INC,,N
TTLO,TOROTEL INC,,N
TTM,TATA MOTORS-ADR,NYSE,Y
TTMI,TTM TECHNOLOGIE,NSDQ,Y
TTMZF,DATABLE TECH CP,OTC,Y
TTN,TITAN CORP,,N
TTNDY,TECHTRONIC INDS,OTC,Y
TTNP,TITAN PHARMA,NSDQ,Y
TTOO,T2 BIOSYSTEMS,NSDQ,Y
TTPA,TRINTECH GP PLC,,N
TTPH,TETRAPHASE PHAR,NSDQ,Y
TTRR,TRACOR INC NEW,,N
TTSH,TILE SHOP HLDGS,OTC,Y
TTT.2,THERMO TERRATEC,,N
TTTM,T3 MOTION INC,OTC,N
TTWO,TAKE-TWO INTER,NSDQ,Y
TTXGQ,TRANSTEXAS GAS,,N
TU,TELUS CORP,NYSE,Y
TUBE,TUBEMOGUL INC,NSDQ,N
TUC,MAC-GRAY CORP,NYSE,N
TUC.,TUCKER PPTYS CP,,N
TUCK,TUCKER DRILLING,,N
TUDO,TUDOU HOLDINGS,NSDQ,N
TUES,TUESDAY MORNING,NSDQ,Y
TUFN,TUFIN SOFTW TEC,NYSE,Y
TUG,MARITRANS INC,,N
TUIC,TRANSCOM USA,,N
TUIFY,TUI AG ADR,OTC,Y
TUMI,TUMI HLDGS INC,NYSE,N
TUNE,MICROTUNE INC,,N
TUP,TUPPERWARE BRND,NYSE,Y
TUR.,TURNER CORP,,N
TURN,180 DEGREE CAP,NSDQ,Y
TURV,TWO RIVERS WATR,OTCBB,Y
TUSC,TUSCARORA INC,,N
